date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:07	51912/51912	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-cac8%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option2_32.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option2_32.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:08	23882/23882	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:21:26%20GMT	http://dingleberry.me/tag/bigip/	./dingleberry/dingleberry.me/tag/bigip/index.html	(from http://dingleberry.me/)
11:23:12	22257/22257	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-56f1%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_32.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_32.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:12	8613/8613	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-21a5%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_16.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_16.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:16	30896/30896	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:21:34%20GMT	http://dingleberry.me/tag/broadcom/	./dingleberry/dingleberry.me/tag/broadcom/index.html	(from http://dingleberry.me/)
11:23:22	92197/92197	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-16825%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option2_48.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option2_48.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:22	49771/49771	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-c26b%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_64.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_64.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:24	37465/37465	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-9259%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_48.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option3_48.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:26	27780/27780	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:21:44%20GMT	http://dingleberry.me/tag/cfengine/	./dingleberry/dingleberry.me/tag/cfengine/index.html	(from http://dingleberry.me/)
11:23:27	33775/33775	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:21:45%20GMT	http://dingleberry.me/tag/crystal/	./dingleberry/dingleberry.me/tag/crystal/index.html	(from http://dingleberry.me/)
11:23:28	141312/141312	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-22800%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option2_64.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option2_64.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:28	24694/24694	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-6076%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_32.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_32.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:28	9803/9803	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-264b%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_16.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_16.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:30	33783/33783	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:21:50%20GMT	http://dingleberry.me/tag/crystalhd/	./dingleberry/dingleberry.me/tag/crystalhd/index.html	(from http://dingleberry.me/)
11:23:33	11531/11531	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-2d0b%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_16.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_16.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:35	29499/29499	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-733b%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_32.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_32.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:36	41040/41040	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-a050%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_48.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_48.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:36	47682/47682	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-ba42%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_64.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option4_64.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:40	23213/23213	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:21:57%20GMT	http://dingleberry.me/tag/curl/	./dingleberry/dingleberry.me/tag/curl/index.html	(from http://dingleberry.me/)
11:23:40	26049/26049	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:21:59%20GMT	http://dingleberry.me/tag/etch/	./dingleberry/dingleberry.me/tag/etch/index.html	(from http://dingleberry.me/)
11:23:43	22495/22495	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:03%20GMT	http://dingleberry.me/tag/ext3/	./dingleberry/dingleberry.me/tag/ext3/index.html	(from http://dingleberry.me/)
11:23:45	54777/54777	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-d5f9%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_64.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_64.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:45	26120/26120	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:05%20GMT	http://dingleberry.me/tag/firefox/	./dingleberry/dingleberry.me/tag/firefox/index.html	(from http://dingleberry.me/)
11:23:46	49251/49251	---M--	200	added ('OK')	image/png	etag:%2252ea59ff-c063%22	http://dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_48.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/sprites/option5_48.png	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:47	22998/22998	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:07%20GMT	http://dingleberry.me/tag/firefuck/	./dingleberry/dingleberry.me/tag/firefuck/index.html	(from http://dingleberry.me/)
11:23:48	40673/40673	---M--	200	added ('OK')	text/x-component	etag:%2252ea59ff-9ee1%22	http://dingleberry.me/wp-content/plugins/sociable/css/pie.htc	./dingleberry/dingleberry.me/wp-content/plugins/sociable/css/pie.htc	(from http://dingleberry.me/wp-content/plugins/sociable/css/sociable.css?ver=3.8.1)
11:23:48	33755/33755	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:08%20GMT	http://dingleberry.me/tag/hd/	./dingleberry/dingleberry.me/tag/hd/index.html	(from http://dingleberry.me/)
11:23:48	25365/25365	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:09%20GMT	http://dingleberry.me/tag/iphone/	./dingleberry/dingleberry.me/tag/iphone/index.html	(from http://dingleberry.me/)
11:23:49	22607/22607	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:09%20GMT	http://dingleberry.me/tag/kernel/	./dingleberry/dingleberry.me/tag/kernel/index.html	(from http://dingleberry.me/)
11:23:50	25867/25867	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:11%20GMT	http://dingleberry.me/tag/mplayer/	./dingleberry/dingleberry.me/tag/mplayer/index.html	(from http://dingleberry.me/)
11:23:50	22757/22757	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:11%20GMT	http://dingleberry.me/tag/login/	./dingleberry/dingleberry.me/tag/login/index.html	(from http://dingleberry.me/)
11:23:50	24057/24057	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:11%20GMT	http://dingleberry.me/tag/mysql/	./dingleberry/dingleberry.me/tag/mysql/index.html	(from http://dingleberry.me/)
11:23:51	26427/26427	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:12%20GMT	http://dingleberry.me/tag/osx/	./dingleberry/dingleberry.me/tag/osx/index.html	(from http://dingleberry.me/)
11:23:52	24145/24145	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:13%20GMT	http://dingleberry.me/tag/rar/	./dingleberry/dingleberry.me/tag/rar/index.html	(from http://dingleberry.me/)
11:23:52	23047/23047	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:13%20GMT	http://dingleberry.me/tag/slow/	./dingleberry/dingleberry.me/tag/slow/index.html	(from http://dingleberry.me/)
11:23:52	21546/21546	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:13%20GMT	http://dingleberry.me/tag/sarge/	./dingleberry/dingleberry.me/tag/sarge/index.html	(from http://dingleberry.me/)
11:23:53	21707/21707	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:13%20GMT	http://dingleberry.me/tag/ssh/	./dingleberry/dingleberry.me/tag/ssh/index.html	(from http://dingleberry.me/)
11:23:54	30236/30236	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:15%20GMT	http://dingleberry.me/tag/tv/	./dingleberry/dingleberry.me/tag/tv/index.html	(from http://dingleberry.me/)
11:23:55	27844/27844	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:15%20GMT	http://dingleberry.me/tag/varnish/	./dingleberry/dingleberry.me/tag/varnish/index.html	(from http://dingleberry.me/)
11:23:55	38815/38815	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:15%20GMT	http://dingleberry.me/tag/ubuntu/	./dingleberry/dingleberry.me/tag/ubuntu/index.html	(from http://dingleberry.me/)
11:23:55	25652/25652	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:16%20GMT	http://dingleberry.me/tag/video/	./dingleberry/dingleberry.me/tag/video/index.html	(from http://dingleberry.me/)
11:23:56	31306/31306	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:17%20GMT	http://dingleberry.me/tag/xbmc/	./dingleberry/dingleberry.me/tag/xbmc/index.html	(from http://dingleberry.me/)
11:23:57	28513/28513	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:18%20GMT	http://dingleberry.me/tag/xen/	./dingleberry/dingleberry.me/tag/xen/index.html	(from http://dingleberry.me/)
11:24:00	35434/35434	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:19%20GMT	http://dingleberry.me/page/3/	./dingleberry/dingleberry.me/page/3/index.html	(from http://dingleberry.me/page/2/)
11:24:00	10770/10770	---MC-	200	added ('OK')	text/xml	etag:%2244794fc96cd408870653d619fc65bf04%22	http://dingleberry.me/comments/feed/	./dingleberry/dingleberry.me/comments/feed/index.html	(from http://dingleberry.me/)
11:24:02	1484/1484	---M--	200	added ('OK')	text/plain	etag:%224b9651ed-5cc%22	http://dingleberry.me/wp-content/uploads/2010/03/jira_eventhandler.txt	./dingleberry/dingleberry.me/wp-content/uploads/2010/03/jira_eventhandler.txt	(from http://dingleberry.me/page/2/)
11:24:02	594/594	---M--	200	added ('OK')	application/octet-stream	etag:%224b545aaf-252%22	http://dingleberry.me/wp-content/uploads/bigipbackup.sh	./dingleberry/dingleberry.me/wp-content/uploads/bigipbackup.sh	(from http://dingleberry.me/page/2/)
11:24:02	18322/18322	---M--	200	added ('OK')	image/jpeg	etag:%224bd826dd-4792%22	http://dingleberry.me/wp-content/uploads/2010/04/dashern1-300x225.jpg	./dingleberry/dingleberry.me/wp-content/uploads/2010/04/dashern1-300x225.jpg	(from http://dingleberry.me/page/2/)
11:24:06	84264/84264	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:24%20GMT	http://dingleberry.me/2010/11/307-temporary-redirect-to-myself-lets-hope-the-image-is-done-next-time-around/	./dingleberry/dingleberry.me/2010/11/307-temporary-redirect-to-myself-lets-hope-the-image-is-done-next-time-around/index.html	(from http://dingleberry.me/page/2/)
11:24:06	21097/21097	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:25%20GMT	http://dingleberry.me/tag/drupal/	./dingleberry/dingleberry.me/tag/drupal/index.html	(from http://dingleberry.me/page/2/)
11:24:06	21085/21085	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:25%20GMT	http://dingleberry.me/tag/307/	./dingleberry/dingleberry.me/tag/307/index.html	(from http://dingleberry.me/page/2/)
11:24:08	172/172	---M--	200	added ('OK')	image/gif	etag:%2252ea59ad-ac%22	http://dingleberry.me/wp-includes/images/smilies/icon_biggrin.gif	./dingleberry/dingleberry.me/wp-includes/images/smilies/icon_biggrin.gif	(from http://dingleberry.me/page/2/)
11:24:10	21113/21113	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:29%20GMT	http://dingleberry.me/tag/imagecache/	./dingleberry/dingleberry.me/tag/imagecache/index.html	(from http://dingleberry.me/page/2/)
11:24:10	21089/21089	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:29%20GMT	http://dingleberry.me/tag/loop/	./dingleberry/dingleberry.me/tag/loop/index.html	(from http://dingleberry.me/page/2/)
11:24:10	23626/23626	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:30%20GMT	http://dingleberry.me/tag/redirect/	./dingleberry/dingleberry.me/tag/redirect/index.html	(from http://dingleberry.me/page/2/)
11:24:10	174/174	---M--	200	added ('OK')	image/gif	etag:%2252ea59ad-ae%22	http://dingleberry.me/wp-includes/images/smilies/icon_surprised.gif	./dingleberry/dingleberry.me/wp-includes/images/smilies/icon_surprised.gif	(from http://dingleberry.me/about/)
11:24:12	128119/128119	---M--	200	added ('OK')	image/jpeg	etag:%224bd826dc-1f477%22	http://dingleberry.me/wp-content/uploads/2010/04/dashern1.jpg	./dingleberry/dingleberry.me/wp-content/uploads/2010/04/dashern1.jpg	(from http://dingleberry.me/page/2/)
11:24:12	20265/20265	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:33%20GMT	http://dingleberry.me/tag/edid/	./dingleberry/dingleberry.me/tag/edid/index.html	(from http://dingleberry.me/page/2/)
11:24:12	20273/20273	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:33%20GMT	http://dingleberry.me/tag/nvidia/	./dingleberry/dingleberry.me/tag/nvidia/index.html	(from http://dingleberry.me/page/2/)
11:24:12	34350/34350	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:33%20GMT	http://dingleberry.me/2010/06/nvidia-and-invalid-checksum-for-edid-xorg-issues/	./dingleberry/dingleberry.me/2010/06/nvidia-and-invalid-checksum-for-edid-xorg-issues/index.html	(from http://dingleberry.me/page/2/)
11:24:14	1857/1857	---M--	200	added ('OK')	image/png	etag:%2252ea59fe-741%22	http://dingleberry.me/wp-content/plugins/sociable/images/option1/32/vuible.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/option1/32/vuible.png	(from http://dingleberry.me/about/)
11:24:16	20265/20265	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:35%20GMT	http://dingleberry.me/tag/xorg/	./dingleberry/dingleberry.me/tag/xorg/index.html	(from http://dingleberry.me/page/2/)
11:24:16	1005/1005	---M--	200	added ('OK')	image/png	etag:%2252ea59fd-3ed%22	http://dingleberry.me/wp-content/plugins/sociable/images/more.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/more.png	(from http://dingleberry.me/about/)
11:24:16	77829/77829	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:35%20GMT	http://dingleberry.me/2010/04/our-new-dashboard/	./dingleberry/dingleberry.me/2010/04/our-new-dashboard/index.html	(from http://dingleberry.me/page/2/)
11:24:18	168/168	---M--	200	added ('OK')	image/png	etag:%2252ea59fe-a8%22	http://dingleberry.me/wp-content/plugins/sociable/images/closelabel.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/closelabel.png	(from http://dingleberry.me/about/)
11:24:20	1874/1874	---M--	200	added ('OK')	image/png	etag:%2252ea59fe-752%22	http://dingleberry.me/wp-content/plugins/sociable/images/vuible.png	./dingleberry/dingleberry.me/wp-content/plugins/sociable/images/vuible.png	(from http://dingleberry.me/about/)
11:24:20	23669/23669	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:39%20GMT	http://dingleberry.me/tag/dashboard/	./dingleberry/dingleberry.me/tag/dashboard/index.html	(from http://dingleberry.me/page/2/)
11:24:20	21609/21609	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:39%20GMT	http://dingleberry.me/tag/merlin/	./dingleberry/dingleberry.me/tag/merlin/index.html	(from http://dingleberry.me/page/2/)
11:24:24	21344/21344	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:43%20GMT	http://dingleberry.me/tag/mobile/	./dingleberry/dingleberry.me/tag/mobile/index.html	(from http://dingleberry.me/page/2/)
11:24:25	39538/39538	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:43%20GMT	http://dingleberry.me/2010/03/automatically-create-bugs-in-jira-with-a-nagios-eventhandler/	./dingleberry/dingleberry.me/2010/03/automatically-create-bugs-in-jira-with-a-nagios-eventhandler/index.html	(from http://dingleberry.me/page/2/)
11:24:25	38713/38713	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:42%20GMT	http://dingleberry.me/2010/03/mobile-redirects-using-varnish/	./dingleberry/dingleberry.me/2010/03/mobile-redirects-using-varnish/index.html	(from http://dingleberry.me/page/2/)
11:24:28	21995/21995	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:46%20GMT	http://dingleberry.me/tag/eventhandler/	./dingleberry/dingleberry.me/tag/eventhandler/index.html	(from http://dingleberry.me/page/2/)
11:24:29	21963/21963	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:47%20GMT	http://dingleberry.me/tag/jira/	./dingleberry/dingleberry.me/tag/jira/index.html	(from http://dingleberry.me/page/2/)
11:24:30	33707/33707	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:47%20GMT	http://dingleberry.me/2010/01/easy-bigip-backup/	./dingleberry/dingleberry.me/2010/01/easy-bigip-backup/index.html	(from http://dingleberry.me/page/2/)
11:24:32	19988/19988	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:50%20GMT	http://dingleberry.me/tag/backup/	./dingleberry/dingleberry.me/tag/backup/index.html	(from http://dingleberry.me/page/2/)
11:24:34	39584/39584	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:51%20GMT	http://dingleberry.me/2010/01/xbmc-compiled-with-crystal-hd-support-is-now-available-from-unofficial-nightly-builds/	./dingleberry/dingleberry.me/2010/01/xbmc-compiled-with-crystal-hd-support-is-now-available-from-unofficial-nightly-builds/index.html	(from http://dingleberry.me/page/2/)
11:24:34	21694/21694	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:52%20GMT	http://dingleberry.me/tag/atc/	./dingleberry/dingleberry.me/tag/atc/index.html	(from http://dingleberry.me/page/2/)
11:24:36	21702/21702	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:54%20GMT	http://dingleberry.me/tag/build/	./dingleberry/dingleberry.me/tag/build/index.html	(from http://dingleberry.me/page/2/)
11:24:38	21706/21706	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2009:22:56%20GMT	http://dingleberry.me/tag/builds/	./dingleberry/dingleberry.me/tag/builds/index.html	(from http://dingleberry.me/page/2/)
